FREQ_ID,FREQ_NAME,REF_AREA_ID,REF_AREA_NAME,INDICATOR_ID,INDICATOR_NAME,UNIT_MEASURE_ID,UNIT_MEASURE_NAME,AGG_METHOD_ID,AGG_METHOD_NAME,DECIMALS_ID,DECIMALS_NAME,DATABASE_ID_ID,DATABASE_ID_NAME,COMMENT_TS,UNIT_MULT_ID,UNIT_MULT_NAME,DATA_SOURCE_ID,DATA_SOURCE_NAME,OBS_STATUS_ID,OBS_STATUS_NAME,OBS_CONF_ID,OBS_CONF_NAME,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,Annual,ARM,Armenia,WB_WDI_NY_GDP_MKTP_KD_ZG,GDP growth (annual %),PC_A,Percentage change per annum,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP growth (annual %),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.69999848202703,-41.8000027457562,-8.799998793293497,5.40000277917656,6.89999841973659,5.865400749435651,3.321079700469525,7.299999987709981,3.300000000581662,5.900000003120923,9.599999999275964,13.19999999793558,14.00000000155015,10.49999999882019,13.89999999911326,13.19999999946614,13.7000000015467,6.900000000429586,-14.10000000069978,2.200000000215098,4.699999998674116,7.200000000964863,3.299999999999997,3.60000000058993,3.199999998966248,0.1999999998259909,7.500000001641439,5.199999999653244,7.599999998539175,-7.199999999206312,5.800000000656453,12.59999999977663,8.299999999595386
A,Annual,ASM,American Samoa,WB_WDI_NY_GDP_MKTP_KD_ZG,GDP growth (annual %),PC_A,Percentage change per annum,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP growth (annual %),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9655172413793168,0.4098360655737707,-0.4081632653061291,-4.098360655737707,1.851851851851862,-2.657342657342653,-4.166666666666657,0.2998500749625208,0.0,-4.334828101644248,-2.5,1.762820512820511,3.149606299212593,-1.679389312977094,-6.987577639751549,2.671118530884797,-0.4878048780487774,4.411764705882362,-0.7824726134585234,1.735015772870653,
A,Annual,ATG,Antigua and Barbuda,WB_WDI_NY_GDP_MKTP_KD_ZG,GDP growth (annual %),PC_A,Percentage change per annum,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP growth (annual %),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,4.383471074380168,8.080277968800914,8.161009996148877,3.815192656005692,-0.0842510233144224,5.363778822475936,10.16515814671597,7.643795282576122,11.49419795629505,6.626063946605811,5.213582039315369,5.252226227707894,3.011318529271676,2.176833000841157,1.158540790290317,5.280267911923104,6.675920792239481,-4.359372213981402,6.604866284281769,5.471194740151745,4.731229075309471,3.707708476494602,6.203491676816881,-4.548068042107317,1.027224986622997,6.076895997259825,5.766735432176276,6.473917197632289,12.70801253119525,9.31533050979209,-0.0140064472754204,-11.96296607594282,-7.840430063305078,-1.958721810502823,3.372835251533473,-0.6007155119317531,2.211452513229958,1.445155298730768,4.099765538777646,2.463333365904163,6.95318609219737,3.100445149828474,-18.88039920263253,8.191718461817302,9.516395643594606,3.86201218730389
A,Annual,AUS,Australia,WB_WDI_NY_GDP_MKTP_KD_ZG,GDP growth (annual %),PC_A,Percentage change per annum,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP growth (annual %),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,2.482330470989467,1.294220996699622,6.216179592574193,6.980166020276243,5.98014040053107,2.379005538676964,6.304878257280251,5.093706274425998,7.045274183287304,7.175694746537758,4.000579296992598,3.910452793128201,2.619597608929496,4.107112786657623,1.3357695075495,2.588438027822605,3.595124576686942,0.8934906980415178,4.050418712888899,3.035655890871709,3.339964238451884,3.325385715402149,-2.224351225363691,4.593743638461007,5.278455012916837,3.966328970396106,2.559622173592444,5.757818839189326,3.873359505469054,3.577410964554176,-0.3822602010548479,0.4282895441265708,4.046728165345812,3.980388387223968,3.88592623460093,3.863888913984241,3.913247319422553,4.663214603799616,5.02768409342292,3.921502930580601,2.025105534545929,3.979585680673623,3.090761904893483,4.224284813599624,3.154167531842205,2.755346105572272,3.773321713035656,3.586266952260459,1.892555819225493,2.219980265365493,2.407080182919884,3.916709424540727,2.602193394365585,2.595284115940416,2.190169286952212,2.759385972383896,2.279591798203427,2.878469714678829,2.171545057371759,-0.1195907358299735,2.111168147687863,4.242385553361387,3.441992200090255
A,Annual,AUT,Austria,WB_WDI_NY_GDP_MKTP_KD_ZG,GDP growth (annual %),PC_A,Percentage change per annum,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP growth (annual %),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,5.537979316845238,2.648675112952702,4.138267581570361,6.124353737628454,3.480174917995555,5.642861410932781,3.008047797755069,4.47231278246025,6.275867166070043,7.12287550213442,5.114968553575409,6.207861105155104,4.890435960358673,3.942137706990593,-0.3637352926079984,4.578444975176453,5.079980983457276,-0.2106538891940204,5.356700238531715,1.731485198937378,-0.1442941655281373,2.011254193965712,2.973087919477152,0.0512753237227059,2.498678314377358,2.301392948448537,1.357167931588705,3.295880170035275,3.887074791337014,4.345641690869044,3.441627270270331,2.093524955225746,0.5268094131760392,2.402118721581161,2.667983429033782,2.215767433665889,2.145834759472237,3.492880283813321,3.761924455582545,3.189522678597825,1.316987608957461,1.4843689777327,1.141565014773917,2.565255092573565,2.32036526679731,3.269336106023928,3.775224616212242,1.453305597526807,-3.586264779313126,1.808982669608497,2.927467907896926,0.6282461794139493,-0.2507265459267387,0.7557990768927993,1.303523097988887,2.117219670961077,2.272250120374594,2.484220866899278,1.754976455853296,-6.318255286702083,4.795329105514583,5.277894212037154,-0.9549623668492586
A,Annual,AZE,Azerbaijan,WB_WDI_NY_GDP_MKTP_KD_ZG,GDP growth (annual %),PC_A,Percentage change per annum,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP growth (annual %),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7000001756995715,-22.60000032644443,-23.09999871883873,-19.70000123992384,-11.79999910768181,1.299999404638271,5.800000147957832,9.999999611536907,7.400001299585639,11.0999991434346,9.899999865336426,9.438916269065617,10.20829940047764,9.253801797289071,27.96153810821313,34.5,24.99999985156829,10.75897806046837,9.29636374447091,5.048944513495741,0.1000001378245798,2.165239474841599,5.80980084268208,2.75050681535518,1.093975916274687,-3.099999880372664,0.1999999389586549,1.499999999999986,2.500000067437341,-4.300000102307365,5.616451028530278,4.714802365212307,1.123974327096406
A,Annual,BDI,Burundi,WB_WDI_NY_GDP_MKTP_KD_ZG,GDP growth (annual %),PC_A,Percentage change per annum,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP growth (annual %),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,-13.74613505398389,9.063157933865623,4.135407421855746,6.273037900870619,3.967225609280149,4.612992895576838,13.82151860208742,-0.297883673472171,-1.459541142456217,21.32567073286545,2.74682871213831,-6.40396492407875,6.889050718963333,-0.7268395627463349,0.6979202362151966,7.942660976141397,11.46945304391254,-0.9405759884096484,1.664954950235426,0.9910557251064772,12.16327556982829,-1.053599820210124,3.715326991391123,0.1555440049597365,11.7831801786654,3.250180459702406,5.503096119522439,5.031024367491213,1.349502236517836,3.499822136112527,4.996836447921254,1.009998370996286,-6.24000000139047,-3.829999996198282,-7.920000003747717,-7.999999997940932,-1.589999996858282,4.749999995096132,-1.009999996498152,-0.8568640584241507,2.055807108352425,4.446519412247966,-1.223727960234442,4.833657768094525,0.9000000009019118,5.413807144914443,3.451948563819428,4.861716367126405,3.812745366334184,5.124159994398056,4.032599988444147,4.446706331114953,4.924189898346839,4.240650214026573,-3.900000080485498,-0.6000009091163889,0.5000012624292793,1.609935421277143,1.812565324015523,0.327156892638385,3.099999998706267,1.848999439482128,2.700000597051329
A,Annual,BEL,Belgium,WB_WDI_NY_GDP_MKTP_KD_ZG,GDP growth (annual %),PC_A,Percentage change per annum,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP growth (annual %),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,4.978423063192096,5.212003509255055,4.351584281670725,6.956684733440554,3.560659839860975,3.155894981733894,3.868146946900922,4.19412962494745,6.629799795294744,6.352672114042406,3.985827311518619,5.295604230263564,6.381701923201376,4.565258322064381,-1.965941691356747,5.652745585686517,0.6261549312859529,2.841896602860956,2.341073258882531,4.44405389862564,-0.2792834819406806,0.5949868039105297,0.3118425698697536,2.466382832102525,1.651792592202412,1.822762508718029,2.306659082418363,4.723209209811131,3.469166525633099,3.137402641064568,1.833074407792495,1.530654607475185,-0.961873074574811,3.226971536425438,2.384757129413131,1.321432386749194,3.793671550365744,1.961832263368237,3.542718112806483,3.716705159952525,1.099603588165365,1.706894106578602,1.037955284971147,3.571206807802724,2.321737964326417,2.552340678489642,3.676924838925231,0.4469049477175275,-1.906440893758258,2.710311413464581,1.931154978590513,0.2158036732204494,0.3054944785623803,1.765540382030878,1.47416438588013,1.193502639951106,1.474467656530919,1.877968572194021,2.442890066486086,-4.792983897262644,6.202554015860812,4.233431833691697,1.251700632035949
A,Annual,BEN,Benin,WB_WDI_NY_GDP_MKTP_KD_ZG,GDP growth (annual %),PC_A,Percentage change per annum,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP growth (annual %),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,3.141280456412133,-3.426409820985867,4.730027970918798,6.650759128248083,5.293862828711738,3.57586273248711,1.078398666645654,3.842335634594932,2.877497974037027,2.097757580510589,-1.496841826446698,6.426367544830498,3.706165319071047,3.339312157429546,-4.895345446586546,0.8843563328456412,4.983663729950408,1.255078027750727,6.535747415023408,6.781763867852277,9.95423116708119,2.235066344023934,-4.347822735166744,7.92983956551727,7.530324838062711,2.171141597925953,-1.500002952314418,3.405245295832259,-2.854160496223358,8.9761343599898,4.225799420716683,2.957710827203954,5.836172085013828,2.020400447616623,6.045198650415642,4.324284031317859,5.734688375213068,3.961012138326453,5.341449372044167,5.857714205432686,5.333135706039371,4.643030870744823,3.443576775916583,4.429684553850819,1.713164563611841,3.943738828157976,5.986349321776089,4.896577084296467,2.319292139128379,2.114064726483917,2.963752919042008,4.811223315687997,7.191433721449457,6.357679097919316,1.778151060302775,3.339673426296926,5.671561951504444,6.697253621808883,6.865686628483346,3.848792400301335,7.155451645757395,6.253244914013464,6.352821609142879
A,Annual,BFA,Burkina Faso,WB_WDI_NY_GDP_MKTP_KD_ZG,GDP growth (annual %),PC_A,Percentage change per annum,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP growth (annual %),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,4.043927977549245,6.128798780245063,-1.268016372691889,2.282819223758366,3.76454538063129,0.537613083660716,8.823314974853673,3.070773937828974,2.026081040526975,0.1170196106796055,1.413339881531897,2.311498741562772,0.4493274044806412,8.286426480363772,2.998382897073455,8.53489496068103,0.370353563662789,4.607824999656842,3.664621512078654,0.7968788785792214,4.255303394555824,9.562196621811792,0.3459847402085074,-1.778696687729365,8.517364991123216,7.955362728748398,-0.2363367891433228,5.795592964580052,2.150267271735061,-0.6029284775809884,9.069984458774355,0.2327107618459507,3.461384939458185,1.315007272102648,5.716373862696216,11.01474386955803,6.316834734837684,7.307719634968961,7.395237801119308,1.888473889065253,6.61340574539679,4.352963829880991,7.802493888703594,4.478452136703865,8.661873228412247,6.253164688174778,4.111379017615164,5.799991741053873,2.961950858666924,8.446281577076249,6.622562613066933,6.452672379531464,5.792584845098673,4.326845614529759,3.921228793793503,5.95797670754024,6.203489411218683,6.604569068123411,5.889204970681348,2.010772624062213,6.942524925723475,1.497239740989698,2.960181473849289
A,Annual,BGD,Bangladesh,WB_WDI_NY_GDP_MKTP_KD_ZG,GDP growth (annual %),PC_A,Percentage change per annum,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP growth (annual %),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,6.058160825476165,5.453030969878142,-0.4558942899698053,10.95278854605843,1.606258228929775,2.56681200128088,-1.8758639196746,9.489454015491177,1.220857909083222,5.619852292821534,-5.479483027228071,-13.97372870205612,3.325680198814339,9.591956300395625,-4.088214091812461,5.661361201188782,2.673056050042135,7.073837732597269,4.801634600548368,0.8191418689166312,7.233943694897917,2.13432783577548,3.881046399808838,4.803310015251711,3.34201465416713,4.17338255900151,3.772401852516822,2.416256855657736,2.836582129088171,5.62225816160344,3.485227815980267,5.442685549667246,4.71156172453999,3.890126441168178,5.121277897243374,4.52291921684423,4.489896497626503,5.177026873149799,4.670156368821111,5.293294718925324,5.07728777526728,3.83312393993225,4.739567399630445,5.239532910298522,6.535944938755023,6.671904985767881,7.058599354498483,6.013789757385354,5.045124799193374,5.571788185331215,6.464379124977285,6.521458779064432,6.013605658343437,6.061059358849505,6.552639878161969,7.113478212700926,6.590249997940575,7.319412630141358,7.881915151177225,3.448017551224453,6.938679124424453,7.099828775751575,5.775112370078887
A,Annual,BGR,Bulgaria,WB_WDI_NY_GDP_MKTP_KD_ZG,GDP growth (annual %),PC_A,Percentage change per annum,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP growth (annual %),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,4.900161859985303,2.334565591715403,3.430305913870839,3.396443621922501,2.683440740706942,4.207602003262537,6.054513838743375,10.94469206430568,-3.28988206824971,-9.117377095653794,-8.445355196371608,-7.27238796644707,-1.48021485421819,1.818011334154377,2.862019071778946,5.205392274602843,-14.11538049257864,3.789120191732763,-8.396091236285216,4.587225510389771,3.823704373980846,5.871931189689363,5.23715363472283,6.510425174311706,7.056349211816965,6.802588987458421,6.654387649002189,6.129558799011818,-3.347141367042056,1.555359634620316,2.090175270155385,0.7488148967965742,-0.5427516030301547,0.949448985090484,3.397553258694217,3.026628931389183,2.745926447077935,2.549464347181797,3.788850364780032,-3.215737434450162,7.780614814069779,4.03877758301681,1.886814839071775
